Filename,FilePath,Classification,Confidence,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,LBP_Mean,LBP_Std,LBP_Entropy
figura1_exterior2_32.tif,D:\Project\Gargon\data\figura1_exterior2_32.tif,kasar,0.9967204828104298,224.26047882726212,0.2062139521555196,0.04932672418150964,0.9751138192999265,4.9010467529296875,2.53894617579916,3.2149845053650035
figura1_exterior2_4.tif,D:\Project\Gargon\data\figura1_exterior2_4.tif,kasar,0.9954021237497576,175.18863605644543,0.24574997279503918,0.09866692812622033,0.9781499306427766,5.0823822021484375,2.589770745372935,3.20606789454435
figura1_exterior2_5.tif,D:\Project\Gargon\data\figura1_exterior2_5.tif,kasar,0.9950824049762914,165.20062447436186,0.25130026165839947,0.10262883709666941,0.9802516722679673,5.08807373046875,2.578123930006094,3.2057327303385237
figura1_exterior2_7.tif,D:\Project\Gargon\data\figura1_exterior2_7.tif,kasar,0.9951323210160765,164.39285304930794,0.24461016304691705,0.09664399855003064,0.9799125729240112,5.102569580078125,2.628341806751473,3.220152207941695
figura1_exterior2_8.tif,D:\Project\Gargon\data\figura1_exterior2_8.tif,kasar,0.9943828272701898,147.2345890703093,0.2649711711612038,0.10888754133868082,0.9823423485302175,5.144683837890625,2.6034917649680334,3.204231666896359
figura1_exterior2_9.tif,D:\Project\Gargon\data\figura1_exterior2_9.tif,kasar,0.995091686447872,164.73020534469944,0.24982661637930165,0.09974401091453627,0.9810184304051792,5.0898590087890625,2.5902291035224585,3.208622844756232
figura1_exterior3_1.tif,D:\Project\Gargon\data\figura1_exterior3_1.tif,kasar,0.9930661646749245,120.03367836289227,0.2780084822728731,0.10355081107562417,0.9867036282734979,5.08929443359375,2.515113766031727,3.17056568497602
figura1_exterior3_14.tif,D:\Project\Gargon\data\figura1_exterior3_14.tif,kasar,0.9920488192729671,99.13865753256138,0.2627951915357385,0.06961851669277795,0.9877892027068651,4.9604949951171875,2.443173490201222,3.1567917490878035
figura1_exterior3_2.tif,D:\Project\Gargon\data\figura1_exterior3_2.tif,kasar,0.9927428294677444,111.4725584210421,0.2676346003332234,0.0876197370530294,0.9870264043921224,5.0258026123046875,2.482363842329739,3.16652373951771
figura1_exterior3_20.tif,D:\Project\Gargon\data\figura1_exterior3_20.tif,kasar,0.991211037941432,92.68122391328063,0.29006090452728706,0.07619570402910128,0.98941571892847,5.0366668701171875,2.4882625143743367,3.1704261592379677
figura1_exterior3_21.tif,D:\Project\Gargon\data\figura1_exterior3_21.tif,kasar,0.9918677946167672,99.09674237372866,0.2816920922637952,0.07095312029823869,0.9881612235762992,5.009429931640625,2.4787739421086292,3.1692529949550345
figura1_exterior3_23.tif,D:\Project\Gargon\data\figura1_exterior3_23.tif,kasar,0.9909277051286879,88.62837194528727,0.28562964143110653,0.07063390794357959,0.9898642308324068,5.0222015380859375,2.4860533122197532,3.1772494439620065
figura1_exterior3_24.tif,D:\Project\Gargon\data\figura1_exterior3_24.tif,kasar,0.991319635735525,91.43782897503544,0.27867536088238276,0.06413900673172382,0.9888812025040699,5.0074920654296875,2.4998514402755587,3.183858505575612
figura1_exterior3_26.tif,D:\Project\Gargon\data\figura1_exterior3_26.tif,kasar,0.9906361562092015,84.78197401540419,0.2807873764528264,0.06532346314751748,0.990234061322539,4.9937591552734375,2.478460824522558,3.177276103974399
figura1_exterior3_27.tif,D:\Project\Gargon\data\figura1_exterior3_27.tif,kasar,0.9903031172874618,83.39540911248223,0.2968462920131314,0.06664269780831014,0.9914411432786485,5.0293121337890625,2.4937993519913384,3.1808103498643203
figura1_exterior3_4.tif,D:\Project\Gargon\data\figura1_exterior3_4.tif,kasar,0.990701910512564,91.80003910755579,0.3020906463475951,0.1167078735339927,0.9885635056248662,5.157562255859375,2.545571621014817,3.1707747436864078
figura1_exterior3_5.tif,D:\Project\Gargon\data\figura1_exterior3_5.tif,kasar,0.9903167381833554,87.92972883025841,0.30051019245956995,0.11639251024389785,0.9889710968431752,5.142242431640625,2.512049866552655,3.153160154096601
figura1_exterior4_18.tif,D:\Project\Gargon\data\figura1_exterior4_18.tif,kasar,0.9945662536046006,138.60052963404036,0.23723897487949627,0.04964814450662512,0.983219282534116,5.0122222900390625,2.644837644806201,3.2416027024050456
figura1_exterior4_26.tif,D:\Project\Gargon\data\figura1_exterior4_26.tif,kasar,0.9961882996264415,194.5644988105606,0.21789786387604454,0.04821961915719669,0.97511864345094,4.9755859375,2.6373029951671976,3.2366247801552332
